time	V(vout)
4.723044549589681e+00	-8.788635e-01
4.726794945895306e+00	-1.275610e+00
4.730701590471254e+00	-1.667584e+00
4.734750925937615e+00	-2.037285e+00
4.738966035157527e+00	-2.367043e+00
4.743341512389530e+00	-2.632977e+00
4.747892921365797e+00	-2.791797e+00
4.752633734494389e+00	-2.780890e+00
4.756034963219991e+00	-2.633700e+00
4.759169285678574e+00	-2.417453e+00
4.762238744837873e+00	-2.171439e+00
4.765207514966094e+00	-1.890266e+00
4.768622756602917e+00	-1.504591e+00
4.771970948716657e+00	-1.066813e+00
4.775590964636082e+00	-5.336937e-01
4.779380102097028e+00	7.562316e-02
4.783316460751499e+00	7.444255e-01
4.787527857091038e+00	1.464731e+00
4.791889918780535e+00	2.115512e+00
4.796568521342442e+00	2.532808e+00
4.801185395840924e+00	2.624703e+00
4.804919301519414e+00	2.565758e+00
4.808312878150763e+00	2.484493e+00
4.811501425143811e+00	2.394479e+00
4.815649351063547e+00	2.249240e+00
4.819834315609210e+00	2.060452e+00
4.824689863970341e+00	1.779786e+00
4.830039808273976e+00	1.396443e+00
4.835932364897371e+00	8.921551e-01
4.842520196058966e+00	2.499257e-01
4.849794058365511e+00	-5.103120e-01
4.857606558365511e+00	-1.317848e+00
4.865419058365511e+00	-2.029925e+00
4.873231558365511e+00	-2.547607e+00
4.881044058365511e+00	-2.720045e+00
4.888856558365511e+00	-2.396524e+00
4.896669058365511e+00	-1.633350e+00
4.902381661623361e+00	-8.788899e-01
4.907807721051952e+00	-3.574124e-02
4.915620221051952e+00	1.251490e+00
4.922712173241484e+00	2.209843e+00
4.928388963448136e+00	2.573264e+00
4.932071922368937e+00	2.580991e+00
4.935657805122644e+00	2.507652e+00
4.939307867079178e+00	2.414164e+00
4.943013407628639e+00	2.298111e+00
4.946686518782825e+00	2.152795e+00
4.950425830969040e+00	1.967454e+00
4.954167830531367e+00	1.742035e+00
4.957925437283292e+00	1.475528e+00
4.961715294828574e+00	1.168302e+00
4.965499678584270e+00	8.267603e-01
4.969316107635891e+00	4.524522e-01
4.973125342229705e+00	5.573010e-02
4.976957982644416e+00	-3.585287e-01
4.980783788672580e+00	-7.776020e-01
4.984626561294675e+00	-1.193415e+00
4.988462774918530e+00	-1.591737e+00
4.992311717299683e+00	-1.962169e+00
4.996157190558266e+00	-2.290341e+00
5.000011925447306e+00	-2.564512e+00
5.003870945475691e+00	-2.771652e+00
5.007736546756175e+00	-2.867242e+00
5.011618265233457e+00	-2.796213e+00
5.014644344586521e+00	-2.632513e+00
5.017396778195170e+00	-2.441982e+00
5.020535652914148e+00	-2.195656e+00
5.023438846304375e+00	-1.924297e+00
5.026494131248470e+00	-1.586386e+00
5.029575506523273e+00	-1.194933e+00
5.032650205319557e+00	-7.578351e-01
5.035828662939889e+00	-2.647775e-01
5.039002969742925e+00	2.597461e-01
5.042264675296471e+00	8.194535e-01
5.045557734208593e+00	1.387660e+00
5.048924910646429e+00	1.940840e+00
5.052333255840101e+00	2.381450e+00
5.055841167202457e+00	2.614353e+00
5.058576619711246e+00	2.644364e+00
5.061236758412219e+00	2.606632e+00
5.064039818452712e+00	2.548448e+00
5.066571045113266e+00	2.488040e+00
5.069171025809358e+00	2.418518e+00
5.071653466233078e+00	2.342275e+00
5.074081463642338e+00	2.254876e+00
5.076464008137874e+00	2.154672e+00
5.078772451270614e+00	2.042760e+00
5.081032833619633e+00	1.918409e+00
5.083233391261309e+00	1.783177e+00
5.085375891993771e+00	1.638196e+00
5.087467687027766e+00	1.484282e+00
5.089500554881935e+00	1.323414e+00
5.091484722219301e+00	1.156179e+00
5.093413103707555e+00	9.845586e-01
5.095293491621097e+00	8.092150e-01
5.097121233792468e+00	6.318865e-01
5.098902403652898e+00	4.532281e-01
5.100633539544593e+00	2.747595e-01
5.102320007003610e+00	9.702223e-02
5.103958954896334e+00	-7.867167e-02
5.105555237673898e+00	-2.519157e-01
5.107106609512432e+00	-4.216255e-01
5.108617327359767e+00	-5.875112e-01
5.110085803103131e+00	-7.487262e-01
5.111515663139407e+00	-9.050772e-01
5.112905942586236e+00	-1.055944e+00
5.114259677936223e+00	-1.201214e+00
5.115576446849119e+00	-1.340468e+00
5.116858759599154e+00	-1.473661e+00
5.118106650815363e+00	-1.600544e+00
5.120505722422431e+00	-1.835297e+00
5.122782594399562e+00	-2.044555e+00
5.124945910343938e+00	-2.228692e+00
5.127003984589681e+00	-2.388474e+00
5.128964775025877e+00	-2.524946e+00
5.130835867506791e+00	-2.639323e+00
5.132624470177371e+00	-2.732913e+00
5.133489817997817e+00	-2.772323e+00
5.134337415986745e+00	-2.807052e+00
5.135167368457639e+00	-2.837234e+00
5.135981171669884e+00	-2.863051e+00
5.136778834668805e+00	-2.884590e+00
5.137561841638209e+00	-2.901649e+00
5.138330291061486e+00	-2.912192e+00
5.139084529946111e+00	-2.910419e+00
5.139831552842202e+00	-2.890279e+00
5.140563189722275e+00	-2.853824e+00
5.141273955832245e+00	-2.810042e+00
5.141988021444684e+00	-2.763991e+00
5.142688574999715e+00	-2.718684e+00
5.143379012752982e+00	-2.674046e+00
5.144064420885019e+00	-2.629652e+00
5.144739092512269e+00	-2.585714e+00
5.145408194396540e+00	-2.541700e+00
5.146069685263165e+00	-2.497511e+00
5.146724708738745e+00	-2.452811e+00
5.147374082865536e+00	-2.407264e+00
5.148017472170838e+00	-2.360615e+00
5.148656216013982e+00	-2.312511e+00
5.149289928882849e+00	-2.262778e+00
5.149919917846311e+00	-2.211169e+00
5.150545761709295e+00	-2.157638e+00
5.151168872384448e+00	-2.102036e+00
5.151788707677051e+00	-2.044417e+00
5.153022413623862e+00	-1.922883e+00
5.154250464120680e+00	-1.792963e+00
5.155476429102452e+00	-1.654565e+00
5.156089959760372e+00	-1.582116e+00
5.156703878732226e+00	-1.507537e+00
5.157319497589354e+00	-1.430696e+00
5.157936397384062e+00	-1.351670e+00
5.159177606223891e+00	-1.186696e+00
5.161064020693200e+00	-9.214359e-01
5.162990659443943e+00	-6.338384e-01
5.164304440901163e+00	-4.289992e-01
5.165646428131126e+00	-2.132520e-01
5.166329594691327e+00	-1.011410e-01
5.167020973204350e+00	1.373581e-02
5.167722116790726e+00	1.315685e-01
5.168432632029211e+00	2.522106e-01
5.169154112321003e+00	3.758370e-01
5.169886184887670e+00	5.022702e-01
5.171386653201461e+00	7.637720e-01
5.172939309571976e+00	1.036191e+00
5.173737162250772e+00	1.176216e+00
5.174549675807552e+00	1.318395e+00
5.175378513266553e+00	1.462590e+00
5.176223498671834e+00	1.608235e+00
5.177086256358456e+00	1.754923e+00
5.177966680323641e+00	1.901736e+00
5.178866334864214e+00	2.047702e+00
5.179785097534320e+00	2.191007e+00
5.180724579306460e+00	2.329024e+00
5.181684023305345e+00	2.455997e+00
5.182666329080445e+00	2.560765e+00
5.183663165326745e+00	2.628888e+00
5.184688359030384e+00	2.660489e+00
5.185757542332800e+00	2.669203e+00
5.186808709804423e+00	2.666274e+00
5.187881248586791e+00	2.656145e+00
5.188966848405269e+00	2.640943e+00
5.190057460687936e+00	2.622166e+00
5.191166729319606e+00	2.600556e+00
5.192283789058203e+00	2.576992e+00
5.193415893333603e+00	2.551752e+00
5.194560666127469e+00	2.525113e+00
5.195718780272123e+00	2.497083e+00
5.196891537770028e+00	2.467451e+00
5.198078367452718e+00	2.435867e+00
5.199280420749085e+00	2.401794e+00
5.200497592034903e+00	2.364667e+00
5.201730809611408e+00	2.323898e+00
5.202979579049053e+00	2.279000e+00
5.204245546152262e+00	2.229476e+00
5.205527350200999e+00	2.175001e+00
5.206827287876549e+00	2.115140e+00
5.208143535189495e+00	2.049678e+00
5.209478608222256e+00	1.978220e+00
5.210830512269432e+00	1.900633e+00
5.212201865846282e+00	1.816555e+00
5.213590497042669e+00	1.725934e+00
5.214999190717593e+00	1.628435e+00
5.216425528716741e+00	1.524105e+00
5.217872512436299e+00	1.412638e+00
5.219337456235190e+00	1.294196e+00
5.220823579890384e+00	1.168514e+00
5.222327948725193e+00	1.035887e+00
5.223853979294738e+00	8.961108e-01
5.225398524136646e+00	7.496308e-01
5.226965165506832e+00	5.963272e-01
5.228550593522135e+00	4.368139e-01
5.230158514043850e+00	2.710837e-01
5.231785524877273e+00	9.993494e-02
5.233435397158430e+00	-7.649360e-02
5.235104731892793e+00	-2.572086e-01
5.236797287191899e+00	-4.418870e-01
5.238509792025410e+00	-6.293357e-01
5.240245890788303e+00	-8.190063e-01
5.242002597346015e+00	-1.009508e+00
5.243783317302606e+00	-1.200025e+00
5.245585540962836e+00	-1.388977e+00
5.247412284014440e+00	-1.575240e+00
5.249261741178067e+00	-1.757060e+00
5.251136359933249e+00	-1.932972e+00
5.253035304776580e+00	-2.101059e+00
5.254960249135087e+00	-2.259501e+00
5.256911629951810e+00	-2.406229e+00
5.258890113659447e+00	-2.539067e+00
5.260897748259326e+00	-2.655800e+00
5.262933934841320e+00	-2.753932e+00
5.265002703443520e+00	-2.831057e+00
5.267101910848838e+00	-2.877113e+00
5.269237807990345e+00	-2.866832e+00
5.271021648392672e+00	-2.796225e+00
5.272736971157771e+00	-2.690597e+00
5.274653020844792e+00	-2.564536e+00
5.276381663039513e+00	-2.447114e+00
5.278302773304668e+00	-2.305318e+00
5.280178052513554e+00	-2.150455e+00
5.282111216586325e+00	-1.969826e+00
5.284104409290965e+00	-1.760734e+00
5.286109345426098e+00	-1.527425e+00
5.288190082340112e+00	-1.262158e+00
5.290299582542730e+00	-9.709122e-01
5.292473316627754e+00	-6.493634e-01
5.294695919081034e+00	-3.009133e-01
5.296981369299655e+00	7.464176e-02
5.299324587311854e+00	4.733550e-01
5.301738478475401e+00	8.927318e-01
5.304214614575631e+00	1.324180e+00
5.306770758270750e+00	1.758981e+00
5.309392714647255e+00	2.169340e+00
5.312107110488967e+00	2.486972e+00
5.314855724775746e+00	2.643238e+00
5.316650651062788e+00	2.660923e+00
5.318423351502267e+00	2.641788e+00
5.320604753558414e+00	2.603669e+00
5.322834529941178e+00	2.556401e+00
5.325388006475355e+00	2.495622e+00
5.328173123667292e+00	2.421025e+00
5.331235068335879e+00	2.324014e+00
5.334632648683774e+00	2.191480e+00
5.338347027686865e+00	2.011413e+00
5.342466942235272e+00	1.766276e+00
5.346973183733680e+00	1.444263e+00
5.351955107176188e+00	1.028052e+00
5.357401012376899e+00	5.128803e-01
5.363414304465514e+00	-1.062397e-01
5.369966250456167e+00	-8.020412e-01
5.377210126482664e+00	-1.535829e+00
5.385022626482664e+00	-2.204480e+00
5.392835126482664e+00	-2.633538e+00
5.400647626482664e+00	-2.682589e+00
5.408460126482664e+00	-2.284906e+00
5.416272626482664e+00	-1.496602e+00
5.424085126482664e+00	-4.141093e-01
5.431897626482664e+00	8.454033e-01
5.439710126482664e+00	2.004978e+00
5.445935779945919e+00	2.522636e+00
5.451821902908839e+00	2.583169e+00
5.457551934021622e+00	2.453919e+00
5.463522804643296e+00	2.254932e+00
5.468972144107055e+00	1.999018e+00
5.476439716203259e+00	1.520793e+00
5.483326797407323e+00	9.603111e-01
5.491139297407323e+00	2.089467e-01
5.498951797407323e+00	-6.028105e-01
5.506764297407323e+00	-1.400831e+00
5.514576797407323e+00	-2.092544e+00
5.522389297407323e+00	-2.575244e+00
5.530201797407323e+00	-2.704307e+00
5.538014297407323e+00	-2.350722e+00
5.545826797407323e+00	-1.567887e+00
5.552279677432097e+00	-6.895353e-01
5.558834793296684e+00	3.545548e-01
5.566647293296684e+00	1.580515e+00
5.574459793296684e+00	2.397029e+00
5.581222868030395e+00	2.570288e+00
5.586662972550613e+00	2.464335e+00
5.590744486855263e+00	2.342794e+00
5.594723292075513e+00	2.183061e+00
5.602535792075513e+00	1.747388e+00
5.610348292075513e+00	1.169537e+00
5.618160792075513e+00	4.535736e-01
5.625973292075513e+00	-3.503394e-01
5.633785792075513e+00	-1.169317e+00
5.641598292075513e+00	-1.913380e+00
5.649410792075513e+00	-2.483973e+00
5.657223292075513e+00	-2.726185e+00
5.665035792075513e+00	-2.498760e+00
5.671441040889433e+00	-1.976975e+00
5.675959976469660e+00	-1.470164e+00
5.680246131133170e+00	-8.899479e-01
5.686751859199596e+00	1.237633e-01
5.694564359199596e+00	1.370994e+00
5.702376859199596e+00	2.320365e+00
5.708317899016499e+00	2.584816e+00
5.712488126204533e+00	2.541021e+00
5.716534743339361e+00	2.440579e+00
5.720793743214588e+00	2.308119e+00
5.725466369810998e+00	2.117600e+00
5.730179399090807e+00	1.865909e+00
5.735264943757707e+00	1.523428e+00
5.740562146637116e+00	1.093858e+00
5.746098490279150e+00	5.763477e-01
5.751962701193348e+00	-2.686040e-02
5.758031758712555e+00	-6.793775e-01
5.764457870785007e+00	-1.357532e+00
5.771113951279530e+00	-1.988976e+00
5.778136366381942e+00	-2.507883e+00
5.785440773602069e+00	-2.749290e+00
5.793121076517781e+00	-2.578334e+00
5.797238575323203e+00	-2.302875e+00
5.799925775543746e+00	-2.065863e+00
5.802502352266196e+00	-1.806539e+00
5.805411169234742e+00	-1.468174e+00
5.808368939057568e+00	-1.079451e+00
5.811512220008889e+00	-6.215301e-01
5.814858674754694e+00	-9.297919e-02
5.818345866576385e+00	4.898680e-01
5.822086702766486e+00	1.130433e+00
5.826001989400130e+00	1.778118e+00
5.830193053029066e+00	2.321017e+00
5.834553317945606e+00	2.602507e+00
5.837401261384522e+00	2.626681e+00
5.840054689441829e+00	2.583193e+00
5.843660507957802e+00	2.502484e+00
5.847367956359360e+00	2.401986e+00
5.851824315877716e+00	2.246707e+00
5.856856188650141e+00	2.012288e+00
5.862529678794650e+00	1.662582e+00
5.869147791459317e+00	1.145961e+00
5.876518389740709e+00	4.592263e-01
5.884330889740709e+00	-3.493317e-01
5.892143389740709e+00	-1.171956e+00
5.899955889740709e+00	-1.919914e+00
5.907768389740709e+00	-2.493962e+00
5.915580889740709e+00	-2.733147e+00
5.923393389740709e+00	-2.508669e+00
5.928586480226626e+00	-2.101837e+00
5.932391135654135e+00	-1.703071e+00
5.935989318833390e+00	-1.257850e+00
5.940915672608960e+00	-5.486901e-01
5.945995398536420e+00	2.643007e-01
5.952161253197112e+00	1.279818e+00
5.959160133659111e+00	2.218910e+00
5.964754746776598e+00	2.568421e+00
5.969360356822369e+00	2.569650e+00
5.973556204226053e+00	2.477237e+00
5.978222078827621e+00	2.340462e+00
5.982929683613877e+00	2.158758e+00
5.987723527653118e+00	1.913722e+00
5.992730140059343e+00	1.588625e+00
5.997811947707328e+00	1.189148e+00
6.003043361115234e+00	7.132105e-01
6.008420534516604e+00	1.712147e-01
6.013889219897910e+00	-4.132971e-01
6.019532150859984e+00	-1.022719e+00
6.025255983107397e+00	-1.611754e+00
6.031151096037410e+00	-2.146045e+00
6.037145002417499e+00	-2.568422e+00
6.043300354433717e+00	-2.779802e+00
6.049597652797718e+00	-2.735996e+00
6.049776046765194e+00	-2.727585e+00
6.050132834700148e+00	-2.702945e+00
6.050639052251001e+00	-2.668900e+00
6.051187928457154e+00	-2.632652e+00
6.052285680869460e+00	-2.559684e+00
6.054481185694071e+00	-2.404510e+00
6.057562500020319e+00	-2.159087e+00
6.060075719152782e+00	-1.925569e+00
6.062446875676821e+00	-1.666582e+00
6.066010251661375e+00	-1.214263e+00
6.070836130402700e+00	-5.067026e-01
6.078648630402700e+00	7.559347e-01
6.086461130402700e+00	1.922313e+00
6.092975310031095e+00	2.525651e+00
6.097387437170969e+00	2.616946e+00
6.100729076997431e+00	2.560716e+00
6.103688954779396e+00	2.490026e+00
6.106775993524876e+00	2.399692e+00
6.112950071015837e+00	2.153525e+00
6.120762571015837e+00	1.715240e+00
6.128575071015837e+00	1.125794e+00
6.136387571015837e+00	4.019874e-01
6.144200071015837e+00	-4.040691e-01
6.152012571015837e+00	-1.218185e+00
6.159825071015837e+00	-1.949755e+00
6.167637571015837e+00	-2.500270e+00
6.175450071015837e+00	-2.716775e+00
6.183262571015837e+00	-2.498544e+00
6.187397653495363e+00	-2.197244e+00
6.190180774406888e+00	-1.932253e+00
6.192795013830546e+00	-1.647198e+00
6.196160279135782e+00	-1.212973e+00
6.202890809746254e+00	-2.059367e-01
6.210703309746254e+00	1.055395e+00
6.218515809746254e+00	2.143057e+00
6.224495461550160e+00	2.581832e+00
6.227758682332839e+00	2.609621e+00
6.230725973722911e+00	2.554268e+00
6.234169310575630e+00	2.472143e+00
6.237705983301308e+00	2.365010e+00
6.244402492846524e+00	2.082349e+00
6.252214992846524e+00	1.619047e+00
6.260027492846524e+00	1.004010e+00
6.267839992846524e+00	2.615200e-01
6.275652492846524e+00	-5.520213e-01
6.283464992846524e+00	-1.358965e+00
6.291277492846524e+00	-2.066774e+00
6.299089992846524e+00	-2.572069e+00
6.306902492846524e+00	-2.721292e+00
6.314714992846524e+00	-2.378170e+00
6.322097682663518e+00	-1.652734e+00
6.327378710620712e+00	-9.614993e-01
6.332252762685388e+00	-2.125039e-01
6.339703436181985e+00	1.016803e+00
6.347515936181985e+00	2.119946e+00
6.353467236177292e+00	2.565506e+00
6.356933679317739e+00	2.596197e+00
6.360352193642832e+00	2.531331e+00
6.364455310102024e+00	2.429423e+00
6.368328340079834e+00	2.305560e+00
6.374144621486470e+00	2.053416e+00
6.380002802039327e+00	1.707066e+00
6.387532651350424e+00	1.126221e+00
6.395345151350424e+00	3.983557e-01
6.403157651350424e+00	-4.133811e-01
6.410970151350424e+00	-1.235663e+00
6.418782651350424e+00	-1.976864e+00
6.426595151350424e+00	-2.536160e+00
6.434407651350424e+00	-2.747371e+00
6.442220151350424e+00	-2.436475e+00
6.449991323579535e+00	-1.672218e+00
6.455579235548275e+00	-9.360284e-01
6.461011461919516e+00	-9.946676e-02
6.468823961919516e+00	1.172581e+00
6.476636461919516e+00	2.207622e+00
6.482530195726546e+00	2.564909e+00
6.486139759110841e+00	2.563359e+00
6.489637026295962e+00	2.489041e+00
6.493414263295719e+00	2.389413e+00
6.497245804227642e+00	2.263232e+00
6.501187582679202e+00	2.096241e+00
6.505280776477481e+00	1.876640e+00
6.509473116823919e+00	1.601241e+00
6.513793782975980e+00	1.265659e+00
6.518247965404852e+00	8.700658e-01
6.522804104153876e+00	4.217303e-01
6.527510170165867e+00	-7.532252e-02
6.532311474644843e+00	-6.014059e-01
6.537264755192377e+00	-1.143126e+00
6.542316781980809e+00	-1.669073e+00
6.547519735756461e+00	-2.153123e+00
6.552833750521881e+00	-2.554657e+00
6.558297845110994e+00	-2.802138e+00
6.563902048685159e+00	-2.793496e+00
6.568759631792247e+00	-2.555049e+00
6.573335946165810e+00	-2.190119e+00
6.578051899280283e+00	-1.715751e+00
6.582561474569419e+00	-1.157343e+00
6.587571973332590e+00	-4.258161e-01
6.592567137195327e+00	3.839379e-01
6.597806713459168e+00	1.264672e+00
6.603314635755336e+00	2.066200e+00
6.608901844190666e+00	2.543446e+00
6.612918532230442e+00	2.614455e+00
6.617067262532910e+00	2.542762e+00
6.621018922929573e+00	2.444426e+00
6.624884173734353e+00	2.324201e+00
6.629170214533582e+00	2.152993e+00
6.633259069950556e+00	1.944082e+00
6.637595472287224e+00	1.669758e+00
6.641968911342332e+00	1.340579e+00
6.646403054651393e+00	9.567558e-01
6.650973546843535e+00	5.167058e-01
6.655567721538772e+00	4.010310e-02
6.660286800671256e+00	-4.704029e-01
6.665048130922243e+00	-9.884344e-01
6.669910004128226e+00	-1.498592e+00
6.674829227942204e+00	-1.970553e+00
6.679839603816118e+00	-2.378480e+00
6.684919774666089e+00	-2.688942e+00
6.690088301525552e+00	-2.820273e+00
6.695350046823747e+00	-2.679908e+00
6.699970193633353e+00	-2.366013e+00
6.704265262508112e+00	-1.987903e+00
6.708206271260280e+00	-1.566907e+00
6.712486587122931e+00	-1.014779e+00
6.716812543727397e+00	-3.751457e-01
6.721257250590323e+00	3.457299e-01
6.725868589060902e+00	1.123950e+00
6.730614199345522e+00	1.880524e+00
6.735485872021096e+00	2.419339e+00
6.740661000019625e+00	2.613601e+00
6.743828493686422e+00	2.585788e+00
6.746907582688677e+00	2.517438e+00
6.749560432399357e+00	2.450865e+00
6.751968328021166e+00	2.382924e+00
6.754108348645926e+00	2.313842e+00
6.756028093605508e+00	2.242951e+00
6.757741580096774e+00	2.171600e+00
6.759274985497564e+00	2.100815e+00
6.760644545968125e+00	2.031865e+00
6.761869554818067e+00	1.965551e+00
6.762964170807819e+00	1.902561e+00
6.763943444712012e+00	1.843216e+00
6.764819031051777e+00	1.787767e+00
6.765602830941718e+00	1.736230e+00
6.766304312747386e+00	1.688592e+00
6.768001791976118e+00	1.567472e+00
6.768717975966619e+00	1.513855e+00
6.769434159957120e+00	1.458879e+00
6.770150343947621e+00	1.402543e+00
6.770866527938121e+00	1.344848e+00
6.771582711928622e+00	1.285794e+00
6.772298895919123e+00	1.225381e+00
6.773015079909624e+00	1.163609e+00
6.774033935007631e+00	1.073415e+00
6.775052790105637e+00	9.810296e-01
6.776071645203643e+00	8.864540e-01
6.777090500301649e+00	7.896876e-01
6.778109355399656e+00	6.907307e-01
6.779128210497662e+00	5.895830e-01
6.780147065595669e+00	4.862446e-01
6.780820081867962e+00	4.171511e-01
6.781493098140254e+00	3.474576e-01
6.782166114412547e+00	2.771642e-01
6.782839130684841e+00	2.062709e-01
6.783512146957134e+00	1.347776e-01
6.784185163229426e+00	6.268452e-02
6.784858179501719e+00	-1.000851e-02
6.785585953026387e+00	-8.896250e-02
6.786367393846104e+00	-1.742226e-01
6.787205989409554e+00	-2.661839e-01
6.788107027980455e+00	-3.654120e-01
6.790114507326988e+00	-5.873771e-01
6.791231638770353e+00	-7.109810e-01
6.792433097622983e+00	-8.435853e-01
6.793724019154163e+00	-9.852874e-01
6.795112825731796e+00	-1.136333e+00
6.796605439835294e+00	-1.296407e+00
6.798211609690429e+00	-1.465227e+00
6.799938311944164e+00	-1.641715e+00
6.801796709819216e+00	-1.824567e+00
6.803795322888418e+00	-2.011364e+00
6.805946696845400e+00	-2.198976e+00
6.808261806646327e+00	-2.382737e+00
6.810754273752694e+00	-2.556455e+00
6.813439240111476e+00	-2.711865e+00
6.816330509063723e+00	-2.836666e+00
6.819450592615440e+00	-2.881982e+00
6.822821458350770e+00	-2.781108e+00
6.826280594680325e+00	-2.567323e+00
6.829478665751452e+00	-2.337268e+00
6.832374449628385e+00	-2.094180e+00
6.836303886286548e+00	-1.689897e+00
6.839899958362690e+00	-1.248132e+00
6.844137388604647e+00	-6.445206e-01
6.848653143657145e+00	7.088313e-02
6.853461460512443e+00	8.797918e-01
6.858864585195877e+00	1.753806e+00
6.864541606923336e+00	2.402881e+00
6.870055677348725e+00	2.610888e+00
6.874476284081956e+00	2.560027e+00
6.878526247816786e+00	2.460469e+00
6.882347717780894e+00	2.345787e+00
6.886208981906835e+00	2.200401e+00
6.889777247982889e+00	2.032097e+00
6.893295246675422e+00	1.830819e+00
6.896655509874995e+00	1.605925e+00
6.899878384955326e+00	1.360791e+00
6.902997617832114e+00	1.097937e+00
6.905972703425697e+00	8.259596e-01
6.908846043906455e+00	5.460052e-01
6.911593263079462e+00	2.651284e-01
6.914236401467688e+00	-1.462239e-02
6.916767381098446e+00	-2.885668e-01
6.919198365059094e+00	-5.546848e-01
6.921526441555060e+00	-8.098192e-01
6.923761377005324e+00	-1.052688e+00
6.925901663414242e+00	-1.281237e+00
6.927955679234997e+00	-1.494897e+00
6.929923394558894e+00	-1.692587e+00
6.931811326823236e+00	-1.874228e+00
6.933621077735734e+00	-2.039539e+00
6.935357336235731e+00	-2.188771e+00
6.937022977120764e+00	-2.322208e+00
6.938621250551511e+00	-2.440325e+00
6.940155828043824e+00	-2.543750e+00
6.941628910836075e+00	-2.633100e+00
6.943044594602742e+00	-2.709177e+00
6.944404322822246e+00	-2.772677e+00
6.945712358543751e+00	-2.824455e+00
6.946969601005868e+00	-2.865199e+00
6.948180300404165e+00	-2.894878e+00
6.949345111120503e+00	-2.907498e+00
6.950465364852286e+00	-2.890740e+00
6.951563585846515e+00	-2.841817e+00
6.952634086039995e+00	-2.776091e+00
6.953641985652767e+00	-2.710721e+00
6.954626295402848e+00	-2.647031e+00
6.955579111755927e+00	-2.585041e+00
6.956497448803781e+00	-2.524455e+00
6.957390929325748e+00	-2.464085e+00
6.958254050181950e+00	-2.403738e+00
6.959091961103766e+00	-2.342551e+00
6.959904840316021e+00	-2.280147e+00
6.960693166020386e+00	-2.216324e+00
6.961459870609954e+00	-2.150865e+00
6.962203981979082e+00	-2.084013e+00
6.962928645390209e+00	-2.015719e+00
6.964319780542410e+00	-1.875828e+00
6.965641014469114e+00	-1.732442e+00
6.966899348045545e+00	-1.586603e+00
6.967506740104728e+00	-1.513051e+00
6.968101187256690e+00	-1.439123e+00
6.968682586681989e+00	-1.364990e+00
6.969810597057409e+00	-1.216143e+00
6.971424364958533e+00	-9.921677e-01
6.972957841113283e+00	-7.680597e-01
6.974426030019869e+00	-5.440328e-01
6.975841545889932e+00	-3.201122e-01
6.976762192497377e+00	-1.707120e-01
6.977216964526455e+00	-9.591404e-02
6.977668323328689e+00	-2.106780e-02
6.978117061208421e+00	5.391286e-02
6.979007495237681e+00	2.042431e-01
6.979449981908930e+00	2.796429e-01
6.979891387392944e+00	3.552713e-01
6.980771795374668e+00	5.072005e-01
6.981606931808064e+00	6.532843e-01
6.982442068241460e+00	7.993125e-01
6.983277204674856e+00	9.452849e-01
6.984112341108252e+00	1.091202e+00
6.984947477541647e+00	1.237063e+00
6.985782613975044e+00	1.382868e+00
6.986617750408439e+00	1.528618e+00
6.987568737087074e+00	1.691571e+00
6.988052618328051e+00	1.773431e+00
6.988542559002258e+00	1.855410e+00
6.989039110700923e+00	1.937398e+00
6.989542597723294e+00	2.019202e+00
6.990053533393693e+00	2.100596e+00
6.990572292712036e+00	2.181244e+00
6.991099341377380e+00	2.260692e+00
6.991635079717383e+00	2.338271e+00
6.992179945073403e+00	2.412979e+00
6.992734215399094e+00	2.483188e+00
6.993298501293202e+00	2.546142e+00
6.993872221128699e+00	2.597536e+00
6.994457562467135e+00	2.633803e+00
6.995053890828252e+00	2.655190e+00
6.995652761131682e+00	2.665912e+00
6.996273731234265e+00	2.670582e+00
6.996903194193420e+00	2.671143e+00
6.997545194654362e+00	2.668502e+00
6.998203647811419e+00	2.663158e+00
6.998873696195715e+00	2.655538e+00
6.999560526821360e+00	2.645901e+00
7.000262138560348e+00	2.634542e+00
7.000980100966695e+00	2.621659e+00
7.001715326517995e+00	2.607422e+00
7.002467881924224e+00	2.591983e+00
7.003239217898542e+00	2.575430e+00
7.004029616535351e+00	2.557845e+00
7.004840200394668e+00	2.539250e+00
7.005671675594688e+00	2.519634e+00
7.006524983953585e+00	2.498926e+00
7.007400992227515e+00	2.476992e+00
7.008300690278286e+00	2.453622e+00
7.009224927720892e+00	2.428535e+00
7.010174867327414e+00	2.401380e+00
7.011151186893808e+00	2.371771e+00
7.012155397081861e+00	2.339274e+00
7.013187804021461e+00	2.303480e+00
7.014250408798537e+00	2.263924e+00
7.015343107877531e+00	2.220213e+00
7.016468319136719e+00	2.171855e+00
7.017625665298318e+00	2.118467e+00
7.018817849008571e+00	2.059522e+00
7.020044296714090e+00	1.994641e+00
7.021307978118730e+00	1.923259e+00
7.022608084737653e+00	1.845013e+00
7.023947912269985e+00	1.759298e+00
7.025326342753840e+00	1.665787e+00
7.026747058880377e+00	1.563844e+00
7.028208572142566e+00	1.453215e+00
7.029714994951930e+00	1.333254e+00
7.031264424342153e+00	1.203821e+00
7.032861432965968e+00	1.064298e+00
7.034503673530883e+00	9.147243e-01
7.036196199062321e+00	7.545614e-01
7.037936209504383e+00	5.841076e-01
7.039729240221295e+00	4.029868e-01
7.041572068187259e+00	2.118528e-01
7.043470681236052e+00	1.060440e-02
7.045421524642063e+00	-1.996355e-01
